Région,Titre,Type,Prix,Surface,Pièces,Lien
Cap Bon,S+1 en vente,appartement,150 000 DT,78 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/cap-bon/nabeul/55205.html
Cap Bon,Villa jumelée en vente,villa,1 200 000 DT,302 m²,,https://www.tecnocasa.tn/vendre/villa/cap-bon/nabeul/54196.html
Cap Bon,Ferme en vente,ferme,1 300 000 DT,54000 m²,,https://www.tecnocasa.tn/vendre/ferme/cap-bon/nabeul/48443.html
Cap Bon,S+1 en vente,appartement,130 000 DT,60 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/cap-bon/nabeul/57373.html
Cap Bon,Terrain habitation ind. en vente,terrain,365 000 DT,292 m²,,https://www.tecnocasa.tn/vendre/terrain/cap-bon/nabeul/55944.html
Cap Bon,Villa jumelée en vente,villa,980 000 DT,640 m²,6 pièces,https://www.tecnocasa.tn/vendre/villa/cap-bon/nabeul/51425.html
Cap Bon,S+2 en vente,appartement,390 000 DT,116 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/cap-bon/hammamet/39464.html
Cap Bon,S+1 en vente,appartement,295 000 DT,85 m²,1 pièce,https://www.tecnocasa.tn/vendre/appartement/cap-bon/hammamet/41327.html
Cap Bon,Terrain habitation ind. en vente,terrain,546 150 DT,331 m²,,https://www.tecnocasa.tn/vendre/terrain/cap-bon/hammamet/38992.html
Cap Bon,Terrain agricole en vente,terrain,180 000 DT,316 m²,,https://www.tecnocasa.tn/vendre/terrain/cap-bon/hammamet/34329.html
Cap Bon,Terrain habitation ind. en vente,terrain,940 000 DT,470 m²,,https://www.tecnocasa.tn/vendre/terrain/cap-bon/hammamet/57176.html
Cap Bon,Terrain habitation ind. en vente,terrain,2 300 000 DT,883 m²,,https://www.tecnocasa.tn/vendre/terrain/cap-bon/nabeul/48100.html
Cap Bon,Terrain habitation ind. en vente,terrain,208 000 DT,260 m²,,https://www.tecnocasa.tn/vendre/terrain/cap-bon/nabeul/57704.html
Cap Bon,Terrain habitation ind. en vente,terrain,714 000 DT,664 m²,,https://www.tecnocasa.tn/vendre/terrain/cap-bon/hammamet/42152.html
Cap Bon,Maison jumelée en vente,villa,245 000 DT,210 m²,,https://www.tecnocasa.tn/vendre/villa/cap-bon/nabeul/52368.html
Cap Bon,S+2 en vente,appartement,320 000 DT,100 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/cap-bon/hammamet/45473.html
Cap Bon,S+1 en vente,appartement,320 000 DT,77 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/cap-bon/hammamet/51464.html
Cap Bon,S+3 en vente,appartement,600 000 DT,165 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/cap-bon/hammamet/55512.html
Cap Bon,S+3 en vente,appartement,450 000 DT,116 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/cap-bon/hammamet/48424.html
Cap Bon,S+2 en vente,appartement,320 000 DT,120 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/cap-bon/hammamet/45572.html
Cap Bon,S+2 en vente,appartement,475 000 DT,130 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/cap-bon/hammamet/44766.html
Cap Bon,S+2 en vente,appartement,640 000 DT,180 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/cap-bon/hammamet/48225.html
Cap Bon,Villa individuelle en vente,villa,440 000 DT,367 m²,4 pièces,https://www.tecnocasa.tn/vendre/villa/cap-bon/hammamet/54655.html
Cap Bon,S+1 en vente,appartement,260 000 DT,74 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/cap-bon/hammamet/50272.html
Cap Bon,Villa individuelle en vente,villa,1 200 000 DT,659 m²,,https://www.tecnocasa.tn/vendre/villa/cap-bon/hammamet/51182.html
Cap Bon,Terrain habitation ind. en vente,terrain,1 182 150 DT,639 m²,,https://www.tecnocasa.tn/vendre/terrain/cap-bon/hammamet/52549.html
Cap Bon,S+2 en vente,appartement,360 000 DT,95 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/cap-bon/hammamet/48648.html
Cap Bon,Terrain agricole en vente,terrain,330 000 DT,1500 m²,,https://www.tecnocasa.tn/vendre/terrain/cap-bon/hammamet/48074.html
Cap Bon,S+2 en vente,appartement,340 000 DT,100 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/cap-bon/hammamet/45475.html
Cap Bon,Terrain agricole en vente,terrain,517 000 DT,5750 m²,,https://www.tecnocasa.tn/vendre/terrain/cap-bon/hammamet/45482.html
Cap Bon,Terrain agricole en vente,terrain,351 000 DT,1100 m²,,https://www.tecnocasa.tn/vendre/terrain/cap-bon/hammamet/43244.html
Cap Bon,Villa individuelle en vente,villa,2 300 000 DT,2200 m²,,https://www.tecnocasa.tn/vendre/villa/cap-bon/hammamet/44855.html
Grand Tunis,Villa jumelée en vente,villa,1 780 000 DT,502 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/60042.html
Grand Tunis,S+3 en vente,appartement,425 000 DT,143 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/61699.html
Grand Tunis,S+3 en vente,appartement,279 000 DT,110 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/aouina/56940.html
Grand Tunis,S+1 en vente,appartement,250 000 DT,59 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/63861.html
Grand Tunis,Duplex en vente,appartement,495 000 DT,200 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/63063.html
Grand Tunis,S+2 en vente,appartement,190 000 DT,150 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/63053.html
Grand Tunis,S+4 en vente,appartement,328 000 DT,120 m²,5 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/aouina/63659.html
Grand Tunis,Duplex en vente,appartement,330 000 DT,105 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-manouba/59364.html
Grand Tunis,Duplex en vente,appartement,680 000 DT,304 m²,6 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/aouina/63373.html
Grand Tunis,Terrain habitation ind. en vente,terrain,200 000 DT,274 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/borj-cedria/61505.html
Grand Tunis,Terrain habitation ind. en vente,terrain,2 250 000 DT,539 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/carthage/59015.html
Grand Tunis,Villa individuelle en vente,villa,950 000 DT,500 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/63726.html
Grand Tunis,S+3 en vente,appartement,485 000 DT,120 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-soukra/63656.html
Grand Tunis,Villa individuelle en vente,villa,648 000 DT,410 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ezzahra/39305.html
Grand Tunis,S+3 en vente,appartement,220 000 DT,95 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/62409.html
Grand Tunis,S+3 en vente,appartement,150 000 DT,75 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/60971.html
Grand Tunis,S+3 en vente,appartement,285 000 DT,120 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/62841.html
Grand Tunis,S+2 en vente,appartement,240 000 DT,115 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/63674.html
Grand Tunis,S+1 en vente,appartement,170 000 DT,95 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/63675.html
Grand Tunis,S+2 en vente,appartement,227 000 DT,109 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/63777.html
Grand Tunis,S+2 en vente,appartement,135 000 DT,68 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/63207.html
Grand Tunis,S+2 en vente,appartement,592 000 DT,171 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-soukra/63782.html
Grand Tunis,S+3 en vente,appartement,290 000 DT,130 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/62777.html
Grand Tunis,S+2 en vente,appartement,305 000 DT,121 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/60610.html
Grand Tunis,Duplex en vente,appartement,360 000 DT,107 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ezzahra/60743.html
Grand Tunis,Villa individuelle en vente,villa,800 000 DT,540 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/59938.html
Grand Tunis,S+2 en vente,appartement,450 000 DT,190 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/63335.html
Grand Tunis,Villa jumelée en vente,villa,1 230 000 DT,340 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/57438.html
Grand Tunis,S+3 en vente,appartement,265 000 DT,109 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-mourouj/62062.html
Grand Tunis,S+2 en vente,appartement,125 000 DT,66 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-mourouj/60297.html
Grand Tunis,S+4 en vente,appartement,310 000 DT,130 m²,5 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/63611.html
Grand Tunis,S+3 en vente,appartement,940 000 DT,175 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/jardins-de-carthage/61906.html
Grand Tunis,Villa individuelle en vente,villa,1 500 000 DT,540 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/63790.html
Grand Tunis,S+2 en vente,appartement,260 000 DT,110 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/62740.html
Grand Tunis,Terrain habitation collective en vente,terrain,444 400 DT,370 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-soukra/63730.html
Grand Tunis,Villa individuelle en vente,villa,900 000 DT,401 m²,5 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/59283.html
Grand Tunis,S+2 en vente,appartement,165 000 DT,65 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-marsa/61040.html
Grand Tunis,S+2 en vente,appartement,130 000 DT,60 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/lafayette-centre-ville/63493.html
Grand Tunis,S+3 en vente,appartement,550 000 DT,151 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/58583.html
Grand Tunis,Duplex en vente,appartement,520 000 DT,132 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/gammarth/63746.html
Grand Tunis,S+2 en vente,appartement,240 000 DT,85 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/aouina/63597.html
Grand Tunis,Villa jumelée en vente,villa,900 000 DT,300 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ennasr/63734.html
Grand Tunis,Terrain habitation ind. en vente,terrain,270 000 DT,391 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/borj-cedria/63767.html
Grand Tunis,Terrain habitation ind. en vente,terrain,310 000 DT,567 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/borj-cedria/63745.html
Grand Tunis,S+3 en vente,appartement,380 000 DT,135 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/63647.html
Grand Tunis,S+2 en vente,appartement,411 000 DT,80 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/mutuelleville/55499.html
Grand Tunis,S+2 en vente,appartement,605 000 DT,112 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-marsa/63416.html
Grand Tunis,Villa individuelle en vente,villa,1 200 000 DT,,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/el-menzah/63563.html
Grand Tunis,Terrain habitation ind. en vente,terrain,600 000 DT,400 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-marsa/62337.html
Grand Tunis,S+2 en vente,appartement,485 000 DT,128 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/jardins-de-carthage/62852.html
Grand Tunis,S+2 en vente,appartement,390 000 DT,130 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ain-zaghouan/62726.html
Grand Tunis,Duplex en vente,appartement,750 000 DT,127 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ain-zaghouan/63681.html
Grand Tunis,Villa individuelle en vente,villa,650 000 DT,350 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/el-omrane/63588.html
Grand Tunis,S+1 en vente,appartement,745 000 DT,92 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-marsa/61939.html
Grand Tunis,Etage de villa en vente,villa,260 000 DT,77 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/el-omrane/61819.html
Grand Tunis,S+2 en vente,appartement,420 000 DT,113 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-soukra/63639.html
Grand Tunis,S+2 en vente,appartement,464 941 DT,106 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-soukra/63706.html
Grand Tunis,Villa individuelle en vente,villa,2 500 000 DT,403 m²,7 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-marsa/63446.html
Grand Tunis,S+3 en vente,appartement,435 000 DT,152 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/62918.html
Grand Tunis,Duplex en vente,appartement,620 000 DT,160 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/aouina/62834.html
Grand Tunis,S+2 en vente,appartement,530 000 DT,90 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/jardins-de-carthage/63555.html
Grand Tunis,S+2 en vente,appartement,190 000 DT,84 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/cite-el-khadra/63214.html
Grand Tunis,S+3 en vente,appartement,380 000 DT,90 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/63508.html
Grand Tunis,S+2 en vente,appartement,280 000 DT,115 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-soukra/59920.html
Grand Tunis,S+2 en vente,appartement,450 000 DT,118 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ain-zaghouan/62855.html
Grand Tunis,S+4 en vente,appartement,530 000 DT,245 m²,5 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-menzah/59116.html
Grand Tunis,S+4 en vente,appartement,475 000 DT,206 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-menzah/59497.html
Grand Tunis,Villa jumelée en vente,villa,300 000 DT,320 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/63692.html
Grand Tunis,Villa jumelée en vente,villa,650 000 DT,450 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/62869.html
Grand Tunis,Etage de villa en vente,villa,550 000 DT,170 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/rades/61179.html
Grand Tunis,Etage de villa en vente,villa,530 000 DT,150 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/rades/61024.html
Grand Tunis,Etage de villa en vente,villa,670 000 DT,398 m²,2 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-marsa/62011.html
Grand Tunis,S+3 en vente,appartement,450 000 DT,110 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/borj-cedria/63612.html
Grand Tunis,Villa jumelée en vente,villa,1 350 000 DT,240 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-soukra/63577.html
Grand Tunis,Terrain habitation ind. en vente,terrain,130 000 DT,238 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/borj-cedria/61844.html
Grand Tunis,Terrain habitation ind. en vente,terrain,1 782 000 DT,990 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-soukra/61763.html
Grand Tunis,Terrain habitation ind. en vente,terrain,400 000 DT,445 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/borj-cedria/61168.html
Grand Tunis,Terrain habitation ind. en vente,terrain,220 000 DT,497 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/borj-cedria/63570.html
Grand Tunis,S+1 en vente,appartement,178 000 DT,60 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/63504.html
Grand Tunis,S+3 en vente,appartement,855 000 DT,171 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/63606.html
Grand Tunis,S+3 en vente,appartement,230 000 DT,115 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-mourouj/61430.html
Grand Tunis,S+3 en vente,appartement,530 000 DT,152 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/centre-urbain-nord/56708.html
Grand Tunis,S+1 en vente,appartement,440 000 DT,65 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-marsa/63200.html
Grand Tunis,S+2 en vente,appartement,345 000 DT,130 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/62521.html
Grand Tunis,S+3 en vente,appartement,740 000 DT,211 m²,5 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/51547.html
Grand Tunis,S+3 en vente,appartement,450 000 DT,120 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/62546.html
Grand Tunis,S+2 en vente,appartement,395 000 DT,115 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/63491.html
Grand Tunis,Duplex en vente,appartement,1 200 000 DT,290 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/63457.html
Grand Tunis,Etage de villa en vente,villa,500 000 DT,500 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-marsa/58680.html
Grand Tunis,S+2 en vente,appartement,365 000 DT,110 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-marsa/62969.html
Grand Tunis,Villa jumelée en vente,villa,1 190 000 DT,495 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-soukra/62185.html
Grand Tunis,Villa individuelle en vente,villa,650 000 DT,170 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/el-omrane/63589.html
Grand Tunis,Etage de villa en vente,villa,395 000 DT,140 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/el-omrane/63587.html
Grand Tunis,S+3 en vente,appartement,750 000 DT,121 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-soukra/62467.html
Grand Tunis,S+2 en vente,appartement,380 000 DT,83 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-soukra/63098.html
Grand Tunis,S+1 en vente,appartement,265 000 DT,80 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-soukra/63514.html
Grand Tunis,S+3 en vente,appartement,280 000 DT,125 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/cite-el-khadra/59999.html
Grand Tunis,S+1 en vente,appartement,230 000 DT,85 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/aouina/63478.html
Grand Tunis,S+3 en vente,appartement,365 000 DT,174 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/aouina/63592.html
Grand Tunis,S+3 en vente,appartement,360 000 DT,135 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-menzah/62586.html
Grand Tunis,S+2 en vente,appartement,280 000 DT,80 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/63412.html
Grand Tunis,S+1 en vente,appartement,100 000 DT,59 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-manouba/63396.html
Grand Tunis,Maison jumelée en vente,villa,640 000 DT,360 m²,4 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/58482.html
Grand Tunis,Terrain habitation ind. en vente,terrain,318 000 DT,424 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-manouba/63307.html
Grand Tunis,Villa jumelée en vente,villa,600 000 DT,300 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/megrine/52024.html
Grand Tunis,Villa individuelle en vente,villa,2 200 000 DT,1017 m²,7 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-marsa/63503.html
Grand Tunis,Duplex en vente,appartement,595 000 DT,170 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/62292.html
Grand Tunis,Villa individuelle en vente,villa,1 150 000 DT,300 m²,5 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/rades/62230.html
Grand Tunis,S+2 en vente,appartement,105 000 DT,60 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/cite-el-khadra/63111.html
Grand Tunis,S+2 en vente,appartement,147 000 DT,65 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/cite-el-khadra/63501.html
Grand Tunis,S+3 en vente,appartement,250 000 DT,121 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ben-arous/62320.html
Grand Tunis,S+1 en vente,appartement,255 000 DT,65 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/megrine/52789.html
Grand Tunis,Villa jumelée en vente,villa,500 000 DT,323 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ben-arous/58329.html
