area,city,description,external_id,extra_images_count,extra_is_approved,extra_is_shop,extra_published_on,extra_publisher_name,extra_state,extra_subcategory,image,price,source,title
Kantaoui,Sousse,"🚩IMMOBILIÈRE LA PERLE DU SAHEL met en VENTE un beau TERRAIN A KANTAOUI Coté Plage , d'une superficie de 489 m2 bien orienté avec un grand façade et deux partiesjumelé , Situé à la zone touristique direction PORT KANTOUI , Titre Bleu individuel , Vocation résidentielle R+2 , Prix légèrement discutable pour les sérieux , 💰💲 1600 DT / Le m2 💰💲 . 🚩 Soyez les bienvenus à Notre AGENCE IMMOBILIÈRE LA PERLE DU SAHEL ou bien contacté : ☎️ Fix : 73 272 196 ☎️ 51 220 999 ☎️ Mr. HABIB : 98 276 504 / 24 276 505 / 56 506 409 🌐 Localisation De L’agence : maps.app.goo.gl/3oJqw6oHsTg3krMP8 🎵 TikTok : https://www.tiktok.com/@la.perle.du.sahel 📷 Instagram : instagram.com/immobilierelaperledusahel 📲 Page Facebook Professionnelle : https://www.facebook.com/immobilierelaperledusahel",698cae14dd75862886268608,1,False,True,2026-02-11T16:28:04.000Z,La Perle Du Sahel,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/e7/e7fbf4bf-6e7d-436a-bb67-6e50e85b76a3,1600,tayara,TERRAIN DE 489 m2 A KANTAOUI
Lac 2,Tunis,"La Maison de l’Immobilier vous propose à la location un immeuble de bureaux de haut standing, situé au cœur du quartier d’affaires du Lac 2, dans le prestigieux losange d’or. L’immeuble fait l’objet d’un projet de rénovation globale visant à offrir des espaces de travail modernes, flexibles et parfaitement adaptés aux exigences actuelles des entreprises. Caractéristiques générales : • Superficie totale : environ 7 500 m² • Sous-sol : environ 3 000 m² • Configuration : RDC 4 étages • Nombre de blocs : 3 • Parking : 78 places possibilité d’extension (15 places) et 6 celliers (surface totale env. 300 m²) Prestations & équipements : • Climatisation centralisée chaud/froid (système gainable) • Gestion domotique pour les open spaces • 4 ascenseurs modernes (inox, contrôle d’accès possible) • Sécurité incendie conforme aux normes en vigueur • Faux plafonds acoustiques • Revêtements de qualité : - grès effet béton (halls) - moquette sur plancher technique (plateaux bureaux) - LVT effet parquet (espaces de convivialité) • Éclairage LED conforme aux normes internationales • Menuiserie aluminium et bois de premier choix Aménagements possibles : Surfaces flexibles et modulables, avec possibilité d’aménagement sur mesure : • Open spaces • Bureaux de direction • Salles de réunion et de formation • Espaces détente & social hub • Cafétéria / cantine • Data center • Espaces IT, finance, RH, management… Atouts supplémentaires : • Espaces verts et patio aménagé • Environnement professionnel privilégié • Image institutionnelle forte, idéale pour siège social, multinationale, centre de services ou grande entreprise Disponibilité : selon avancement des travaux / aménagements",69772a22d921b01419d359f5,1,False,True,2026-02-11T16:27:35.000Z,Maison de l'immobilier,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/3e/3eb0ea10-d6bb-4b87-b9c0-49246a1ac2ba,1,tayara,A louer immeuble 5 niv en open space 7500 m² au Lac 2
Lac 1,Tunis,"La maison de l'immobilier vous propose la location d'un plateau moderne en open space avec cinq bureaux d'une superficie globale de 700 m² au sein d'un immeuble en R3 avec un ascenseur aux Berges du Lac 1. Il se compose d'un open space modulable avec 5 pièces de bureau, trois blocs sanitaires et une kitchenette. Il est équipé d'un système de climatisation central chaud et froid",6736130f0d8480a1e00e5328,3,False,True,2026-02-11T16:25:47.000Z,Maison de l'immobilier,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/ef/ef1a3b42-531e-474c-bb44-be64b63c8a28,15750,tayara,A louer open space avc des bureaux sup 700m² Lac 1
Lac 1,Tunis,"La Maison de l'Immobilier vous propose à la location un bureau en excellent état, idéalement situé au Lac 1. Ce bien se trouve au premier étage d’une résidence exclusivement dédiée aux bureaux, équipée d’un ascenseur. L’entrée s’ouvre sur un grand hall qui distribue Trois pièces, une kitchenette et un points d’eau. Très lumineux, ce local dispose d’un câblage réseau ainsi que d’un système de climatisation centralisée Places parking disponibles sur demande",68933aa44ad00efe973a010d,5,False,True,2026-02-11T16:25:42.000Z,Maison de l'immobilier,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/87/87b72ce0-0a57-4594-b3bf-eaf35ec18a07,2494,tayara,A louer H+3 sup 107 m² aux berges du lac 1
Lac 1,Tunis,"La Maison de l'Immobilier vous présente à la location une villa S8 d'exception, située dans le quartier recherché sur une artère principale aux berges du Lac 1. Avec une superficie de 500 m² sur un terrain de 650 m², elle se compose de plusieurs espaces de vie répartis sur trois niveaux : Le rez-de-jardin comprend une cuisine entièrement équipée, un vaste open space lumineux, ainsi que deux pieces avec un point d'eau, des rangements complètent cet espace pratique. Vous bénéficierez également d’un grand garage pouvant accueillir deux voitures et d’une loge indépendante pour le gardien située à l'extérieur. Au rez-de-chaussée, un open space spacieux et accueillant donne accès à une pièce de bureau ouvrant sur le jardin et la piscine. Une autre pièce, qui communique entre le rez-de-chaussée et le rez-de-jardin, offre une belle flexibilité d’usage, tandis que deux salles d'eau pour invités garantissent confort et intimité. . Enfin, le premier étage abrite un bureau de direction, avec une petite pièce et salle de bain privative. Trois autres pièces, spacieuses et lumineuses, partagent une salle de bain commune. L’extérieur de la villa est agrémenté d’un jardin entourant la maison, d’une terrasse idéale pour vos repas en plein air, et d’une piscine privée, pour des moments de détente et de loisirs Elle est équipée par le chauffage et la climatisation centrale. N'hésitez pas à contacter notre équipe pour une éventuelle visite.",677e9bb5f39faeaa98cc52a8,10,False,True,2026-02-11T16:25:36.000Z,Maison de l'immobilier,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/09/09cbe67e-2303-40f5-98c8-3d5fe2393b2f,8500,tayara,A louer Villa usg bureau 9 pièces artère principale sup 500m² lac 1
Lac 1,Tunis,"La Maison de l’Immobilier vous propose à la location un plateau neuf de haut standing, situé au 1er étage d’un immeuble bureautique récemment construit, au Lac 1. Ce plateau offre une superficie totale de 300 m². Il se compose d’un hall de réception qui distribue plusieurs open spaces, des bureaux individuels, une cuisine ainsi que 4 blocs sanitaires. Vous bénéficierez également d’une terrasse, offrant un espace supplémentaire de confort. Le plateau est équipé de la climatisation et du chauffage central. Enfin, 2 places de parking sont réservées au futur locataire.",696e1543181355990923e634,6,False,True,2026-02-11T16:25:31.000Z,Maison de l'immobilier,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/10/10bcf9bb-9ffd-49d6-9213-8458047c816b,8750,tayara,A louer plateau neuf moderne de 300m²avc terrasse au Lac 1
Ain Zaghouan Nord,Tunis,"AIN ZAGHOUaN NORD A vendre appartement haut standing au rez de chaussée composée de grand salon , salle à manger, 3 chambres à coucher avec des dressings, salle de bain, salle d’eau, cuisine bien équipée avec séchoir, jardin, chauffage centrale, climatiseur centrale Superficie : 184 m² Superficie couvert : 133 m² Titre bleu individuel Syndic : 80 DT /mois Prix : 650 MD Pour plus d'information veuillez contacter L’agence Tunital Immobilière (00216)22704893(WhatsApp )71983000 Nous serons là pour vous aider à faire le bon choix. Quel que soit votre budget nous ferons de notre mieux pour vous servir. Les visites seront sur Rdv Svp",698cad49dd75862886268586,12,False,True,2026-02-11T16:24:41.000Z,Tunital Immobiliére ,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/de/de7ca6fe-dcc1-40d0-9df0-64b0eee3df8c,650000,tayara,Ain Zaghouan
Kélibia,Nabeul,ما تفلتش الفرصة و تمتع بتخفيض 30 مليون 🥰🥰 فيلا للبيع في جنان المنصورة قليبية 📍 المساحة : 200 متر مربع 📍 تتكون من : 3 غرف نوم + صالة كبيرة + كوجينة عصرية مجهزة + بيت حمام + تيراس كبير 📍 Abri de voiture 🚗 📍 قريبة من جميع المرافق العامة لمزيد من لمعلومات الرجاء الاتصال على ارقامنا : 21.239.954 whats'app : +216 21.239.954,698cacf81a74f8e704a13f4b,9,False,True,2026-02-11T16:23:20.000Z,Immo Plus Kelibia,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/5d/5def07dc-e57b-426c-b74f-4c1c169931a4,350000,tayara,فيلا  للبيع في جنان المنصورة قليبية 
Ain Zaghouan Nord,Tunis,"AIN ZAGHOUEN NORD A louer belle appartement haut standing meublée au 3 ème étage dans une résidence sécurisé composé de : salon avec terrasse, une chambre à coucher avec dressing, cuisine à l' Américain avec mini bar, séchoir, salle d'eau avec cabine de douche, 2 climatiseurs splite , chauffage centrale, camera phone, internet, une place parking sous sol Superficie couverte : 90 m² Prix : 2600 DT/ MOIS Pour plus d'information veuillez contacter L’agence Tunital Immobilière (00216)22704893(WhatsApp ) 71983000 Nous serons là pour vous aider à faire le bon choix. Quel que soit votre budget nous ferons de notre mieux pour vous servir. Les visites seront sur Rdv Svp",698cac20dd758628862684a0,3,False,True,2026-02-11T16:19:44.000Z,Tunital Immobiliére ,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/55/55ccbed0-e1dc-42bf-ad90-7eed4fd972f3,2600,tayara,AIN ZAGHOUEN nord
Mutuelleville,Tunis,"La Maison de l’Immobilier vous propose à la location un penthouse situé au deuxième étage d’une villa à Mutuelleville. Très lumineux, il se compose de deux suites. Il se présente comme suit : Un grand salon–salle à manger bénéficiant d’une excellente luminosité grâce à ses multiples baies vitrées offrant une vue dégagée, une spacieuse suite parentale avec dressing, une cuisine équipée avec accès à une terrasse exploitable, une salle d’eau pour invités ainsi qu’une deuxième suite également dotée d’un dressing.",698cabdadd75862886268476,5,False,True,2026-02-11T16:18:34.000Z,Maison de l'immobilier,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/32/32999bcf-b6e9-4ae4-a9b2-08365ffdf20d,1950,tayara,A louer Penthouse en S2 vide ac terrasse à Mutuelleville
Bizerte Nord,Bizerte,À vendre : 3 étages inachevé d’une Immeuble situé à cité Tayaran doté d’un titre individuel en plein centre ville de Bizerte idéal pour un projet résidentiel ou investissement bonne orientation et emplacement stratégique à proximité de toutes les commodités. Possibilité d’aménagement selon vos besoins 93027593,698cab6add7586288626842e,7,False,False,2026-02-11T16:16:42.000Z,Amir,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/b7/b77bbce9-a758-4ddf-a1d6-b6e03a5a6e94,650000,tayara,3 étages inachevés a bizerte 
Gammarth,Tunis,Gammarth Harrouch :A vendre terrain bon emplacement Gammarth Harrouch A vendre terrain fait l'angle bon emplacement Superficie : 367 m² Facade : 22 m Profondeur : 16 m Prix : 1200 DT / m² Pour plus d'informations veuillez contacter L'Agence Tunital Immobilière : 22704893/Whatsapp / Afficher le numéro Nous serons là pour vous aider à faire le bon choix. Quel que soit votre budget nous ferons de notre mieux pour vous servir Les Visites sont sur Rdv svp,698cab21dd758628862683f3,8,False,True,2026-02-11T16:15:29.000Z,Tunital Immobiliére ,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/12/12521be4-20df-4f00-a32d-e2357726110f,1200,tayara,Gammarth Harrouch : A vendre terrain bon emplacement
Charguia 1,Ariana,"#CHL22 🌟Mine D’or Real Estate vous propose à la location un Bureau spacieux d'une superficie totale 114m² situé dans un immeuble exclusivement bureautique gardé ,sécurisé et sur artère principale à📍Charguia 1. Il est composer comme suit : ✅ Un acceuil ✅ Open space ✅ Deux pièces ✅ Salle serveur ✅ Deux Bloc sanitaires ✅ Climatisation en split Chaud & Froid ✅ Parking à l’extérieur 💰PRIX DE LOCATION : 1 400 DT Hors Retenue 📱Contactez nous sur le +216 29 277 659 ou +216 29 278 658 pour avoir plus d’informations ou pour planifier une visite .",6969272c2838b4e20244ba60,7,False,True,2026-02-11T16:14:18.000Z,MINE D'OR REAL ESTATE,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/7b/7b033f85-3c19-446c-abcf-da8118171a7d,1400,tayara,A louer Bureau H3 à Charguia 1 
Raoued,Ariana,Raoued Route Sidi Amor A vendre Villa un seul niveau inachevée donne sur deux rues dans un quartier calme largeur de la route : 7 m superficie : 200 m² superficie couvert: 135 m² titre à l'indivision prix : 135 MD Pour plus d'informations veuillez contacter l'agence Tunital Immobilière: (+216) 22704893 (WhatsApp ) (+216) 71983000 Nous serons là pour vous aider à faire le bon choix. Quel que soit votre budget nous ferons de notre mieux pour vous servir . Les visites sur rendez-vous svp,698caa59dd75862886268388,10,False,True,2026-02-11T16:12:09.000Z,Tunital Immobiliére ,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/a6/a635f199-d935-4cd2-83e6-ae5b21ebea1d,135000,tayara,Raoued Route Sidi Amor A Vendre Villa un seul niveau inachevée donne sur deux rues
La Marsa,Tunis,"La Marsa Bhar Lazreg pas loin de Cité el Khalil A Vendre terrain bon emplacement Superficie : 636m² , possibilité de vendre la moitié: 318m². Façade : 27m . Profondeur :23.5m . Prix :850dt/m². Pour plus d'informations veuillez contacter l'agence Tunital Immobilière (+216)22704893 (whatsApp ) / (+216) 71983000 Nous serons la pour vous aider à faire le bon choix . Quel que soit votre budget nous ferons de notre mieux pour vous servir . Les visites sur rendez-vous svp",698ca9931a74f8e704a13d1b,5,False,True,2026-02-11T16:08:51.000Z,Tunital Immobiliére ,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/02/0235acf2-1345-4798-a3d0-caba3cadcb87,850,tayara,La Marsa Bhar Lazreg pas loin de Cité el Khalil A Vendre Terrain bon emplacement
Kalaâ Kebira,Sousse,"L'agence #IMMOBILIÈRE #LA #PERLE #DU #SAHEL met EN #VENTE Une #ferme de 4200 m² , Située à #KALAA #KEBIRA Sousse à 100 m de la route principale goudronner , au calme absolu , la beauté du lieu , le charme de la demeure et sa proximité , sa tranquillité vous permet de passez une agréable journée dans la nature , Elle dispose d'un Studio en bois , 28 oliviers , Elle est équipée de l’électricité , Eau nabhana , Prix légèrement discutable pour les sérieux , 115 000 DT . ✅ Soyez les bienvenus à Notre AGENCE IMMOBILIÈRE LA PERLE DU SAHEL ou bien contacté : ☎️ Fix : 73272196 ☎️ 51 220 999 ☎️ Mr. HABIB : 98 276 504 / 24 276 505 / 56 506 409 🌐 Localisation De L’agence : maps.app.goo.gl/3oJqw6oHsTg3krMP8 📷 Instagram : instagram.com/immobilierelaperledusahel 🎵 TikTok : https://www.tiktok.com/@la.perle.du.sahel 📲 Page Facebook Professionnelle : https://www.facebook.com/immobilierelaperledusahel",67f530a3ca3467b14e77db0a,4,False,True,2026-02-11T16:03:44.000Z,La Perle Du Sahel,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/35/35105479-a5a4-4407-8007-d5fa3784a368,115000,tayara,UNE FERME DE 4200 m² A KALAA💎CONTENANT UN STUDIO EN BOIS
Hammam Sousse,Sousse,"L'agence #IMMOBILIÈRE #LA #PERLE #DU #SAHEL met EN #VENTE Un #TRÈS #BEAU #REZ #DE #CHAUSSÈ S+2 A #HAMMEM #SOUSSE , à proximité de toutes les commodités , Présenté comme suit : ❌ Un séjour baigné de lumière ❌ Une cuisine ❌ Une salle de bain ❌ Deux chambres à coucher . Situé Hammem Sousse près de municipalité , Prix légèrement discutable pour les sérieux💰💲 190000 DT 💰💲 . ✅ Soyez les bienvenus à Notre AGENCE IMMOBILIÈRE LA PERLE DU SAHEL ou bien contacté : ☎️ Fix : 73272196 ☎️ 51 220 999 ☎️ Mr. HABIB : 98 276 504 / 24 276 505 / 56 506 409 🌐 Localisation De L’agence : maps.app.goo.gl/3oJqw6oHsTg3krMP8 📷 Instagram : instagram.com/immobilierelaperledusahel 🎵 TikTok : https://www.tiktok.com/@la.perle.du.sahel 📲 Page Facebook Professionnelle : https://www.facebook.com/immobilierelaperledusahel",684a94ed8bda81f7f5dae5aa,8,False,True,2026-02-11T16:03:22.000Z,La Perle Du Sahel,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/cf/cff013e2-8ef4-4176-8d54-691c72f02a1f,190000,tayara,TRÈS BEAU REZ DE CHAUSSÈ S+2 A HAMMEM SOUSSE
Khzema,Sousse,"🚩IMMOBILIÈRE LA PERLE DU SAHEL met en LOCATION ANNUELLE un trés chic APPARTEMENT S+2 à khezama Est Sousse près de toutes les commodités, dans une petite résidence parfaitement sécurisée et gardée , Présenté comme suit : ❌ Un séjour baigné de lumière ❌ Une cuisine bien équipée (plaque 4 feux, Hotte aspirante, four) ❌ Une salle d'eau ❌ Deux chambres à coucher . ✴Les prestations de l’appartement : ✅ 3 Climatiseurs Split ✅ Chauffage centrale ✅Gaz de ville ✅Gardiennage ✅ Résidence gardée 24/24 7/7 🎥 Surveillée par des caméras . 💰💲 Prix De Location : 900 DT /mois 💰💲 🚩 Soyez les bienvenus à Notre AGENCE IMMOBILIÈRE LA PERLE DU SAHEL ou bien contacté : ☎️ Fix : 73272196 ☎️ M. HABIB : 98 276 504 / 51 220 999/ 24 276 505 / 56 506 409 🌐 Localisation De L'agence : maps.app.goo.gl/3oJqw6oHsTg3krMP8 🎵 TikTok : https://www.tiktok.com/@la.perle.du.sahel 📷 Instagram : instagram.com/immobilierelaperledusahel 📲 Page Facebook Professionnelle : https://www.facebook.com/immobilierelaperledusahel",696e07876026ba3e44d243b8,6,False,True,2026-02-11T16:03:05.000Z,La Perle Du Sahel,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/31/312b8f46-722d-4cce-a7df-e9da0b7febb9,900,tayara,TRÈS CHIC APP S+2 A KHZAMA
Mutuelleville,Tunis,"En exclusivité la maison de l’immobilier vous propose la location d'une villa vide à usage d'habitation ou de bureaux à Mutuelle ville. L'entrée donne sur un hall qui dessert un double salon, une salle de douche et une cuisine complétée par un séchoir. Des escaliers nous mènent à l'étage qui abrite un hall qui dessert une suite parentale, trois pièces qui se partagent une salle de bain commun et une kitchenette. Le rez de jardin se compose d'une pièce polyvalente. Un abri pour une voiture et un jardin sont disponibles.",67c04c7faf2813f8075b72c4,10,False,True,2026-02-11T16:02:41.000Z,Maison de l'immobilier,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/d8/d8b93773-7d3b-4a17-98c9-94b17b7ad94f,3900,tayara,A louer villa usg habitation ou bureau à Mutuelle ville
Akouda,Sousse,"Opportunité de #vente à saisir 📢 #IMMOBILIÈRE #LA #PERLE #DU #SAHEL met à votre disposition cette #VILLA de Coin S+3 pour la #vente 📍 Akouda , Sousse ✅ Proche de toutes les commodités ✅ Voisinage bien sélectionné ✅ Emplacement calme et sécurisé ✅ Superficie de terrain 500 m² ✅ Prix légèrement discutable pour les sérieux : 480 000 DT 💰 🚩 Soyez les bienvenus à Notre AGENCE IMMOBILIÈRE LA PERLE DU SAHEL ou bien contacté : ☎️ Fix : 73272196 ☎️ 51 220 999 ☎️ Mr. HABIB : 98 276 504 / 24 276 505 / 56 506 409 🌐 Localisation De L’agence : maps.app.goo.gl/3oJqw6oHsTg3krMP8 📷 Instagram : instagram.com/immobilierelaperledusahel 🎵 TikTok : https://www.tiktok.com/@la.perle.du.sahel 📲 Page Facebook Professionnelle : https://www.facebook.com/immobilierelaperledusahel",685a7c5ad5464a896c99e57c,10,False,True,2026-02-11T16:02:30.000Z,La Perle Du Sahel,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/30/30d661ea-940b-4f88-bec0-fa09a55f0d92,480000,tayara,TRÈS BELLE VILLA SUR DEUX FACADE A AKOUDA
tunis,tunis,"L'agence #IMMOBILIÈRE #LA #PERLE #DU #SAHEL met en #VENTE Un très chic #APPARTEMENT S+1 A #TANTANA #CHATT #MARIEM Prés d'hôtel ROYAL KENZ💎équipement : ✅Salon lumineux baigné de lumière et vue sur mer ✅Cuisine bien équipée ✅Chambre à coucher ✅Salle de bain ✅ Grand Terrasse vue sur mer ✅Superficie total 130 m2 ✴Les prestations de l’appartement : ✅Menuiserie en aluminium ✅Volets roulants électriques ✅Chauffage central ✅Climatiseurs ✅Situé à 100 m de la plage dans un quartier chic, calme et sécurisé , et à proximité de toutes les commodités . Prix , 💰💲 275 000 DT 💰💲 🚩 Soyez les bienvenus à Notre AGENCE IMMOBILIÈRE LA PERLE DU SAHEL ou bien contacté : ☎️ Fix : 73 272 196 ☎️ 51 220 999 ☎️ Mr. HABIB : 98 276 504 / 51 220 999 / 24 276 505 / 56 506 409 🌐 Localisation De L’agence : maps.app.goo.gl/3oJqw6oHsTg3krMP8 🎵 TikTok : https://www.tiktok.com/@la.perle.du.sahel Page Facebook Professionnelle : https://www.facebook.com/immobilierelaperledusahel",68e62e0ee7035d31a412099b,7,False,True,2026-02-11T16:02:11.000Z,La Perle Du Sahel,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/66/661f0c9a-a68c-4997-bf40-367f0af422da,275000,tayara,TRÈS CHIC APP S+1 VUE SUR MER💗PRÈS D'HOTEL ROYAL KENZ
