DATE_TRIM;ANNEE;TRIMESTRE;GOUVERNORAT;REGION_INS;CODE_GOV;PRIX_M2_MEDIAN;PRIX_M2_APPT;PRIX_M2_MAISON;PRIX_M2_TERRAIN;IPIM_NATIONAL;IPIM_REGIONAL;GAP_INTERPOLE;PRIX_M2_MEDIAN_LAG1;PRIX_M2_MEDIAN_LAG4;PRIX_M2_MEDIAN_VAR_QOQ;PRIX_M2_MEDIAN_VAR_YOY;IPIM_REGIONAL_LAG1;IPIM_REGIONAL_LAG4;IPIM_REGIONAL_VAR_QOQ;IPIM_REGIONAL_VAR_YOY;TAUX_DIRECTEUR_BCT;IPC_MATERIAUX_CONSTR;TAUX_INFLATION;POPULATION;LITTORAL;TOURISTIQUE;SOURCE_PRIX;BVMT_CLOTURE_MOY;BVMT_VOLUME_TOT;BVMT_CAPITAUX_TOT;BVMT_NB_SEANCES
2019-04-01;2019;2;Bizerte;Zaghouan/Bizerte/NO;23;1255.0;1355.0;1092.0;778.0;156.4;81.33;0;1197.0;1163.0;0.0485;0.0791;77.17;72.12;0.0539;0.1277;7.75;6.4;6.7;568278;1;1;marche_estime;;;;
2019-07-01;2019;3;Bizerte;Zaghouan/Bizerte/NO;23;1226.0;1324.0;1067.0;760.0;159.8;83.1;0;1255.0;1174.0;-0.0231;0.0443;81.33;73.79;0.0218;0.1262;7.75;6.4;6.7;568278;1;1;marche_estime;;;;
2019-10-01;2019;4;Bizerte;Zaghouan/Bizerte/NO;23;1290.0;1393.0;1122.0;800.0;162.1;84.29;0;1226.0;1173.0;0.0522;0.0997;83.1;75.71;0.0143;0.1133;7.75;6.4;6.7;568278;1;1;marche_estime;;;;
2020-01-01;2020;1;Bizerte;Zaghouan/Bizerte/NO;23;1272.0;1374.0;1107.0;789.0;164.7;85.64;0;1290.0;1197.0;-0.014;0.0627;84.29;77.17;0.016;0.1098;6.25;5.8;5.6;568278;1;1;marche_estime;;;;
2020-04-01;2020;2;Bizerte;Zaghouan/Bizerte/NO;23;1304.0;1408.0;1134.0;808.0;166.7;86.68;0;1272.0;1255.0;0.0252;0.039;85.64;81.33;0.0121;0.0658;6.25;5.8;5.6;568278;1;1;marche_estime;;;;
2020-07-01;2020;3;Bizerte;Zaghouan/Bizerte/NO;23;1293.0;1396.0;1125.0;802.0;176.7;91.88;0;1304.0;1226.0;-0.0084;0.0546;86.68;83.1;0.06;0.1057;6.25;5.8;5.6;568278;1;1;marche_estime;;;;
2020-10-01;2020;4;Bizerte;Zaghouan/Bizerte/NO;23;1311.0;1416.0;1141.0;813.0;183.9;95.63;0;1293.0;1290.0;0.0139;0.0163;91.88;84.29;0.0408;0.1345;6.25;5.8;5.6;568278;1;1;marche_estime;;;;
2021-01-01;2021;1;Bizerte;Zaghouan/Bizerte/NO;23;1326.0;1432.0;1154.0;822.0;196.8;102.34;0;1311.0;1272.0;0.0114;0.0425;95.63;85.64;0.0702;0.195;6.25;9.1;6.0;568278;1;1;marche_estime;;;;
2021-04-01;2021;2;Bizerte;Zaghouan/Bizerte/NO;23;1354.0;1462.0;1178.0;839.0;209.8;109.1;0;1326.0;1304.0;0.0211;0.0383;102.34;86.68;0.0661;0.2587;6.25;9.1;6.0;568278;1;1;marche_estime;;;;
2021-07-01;2021;3;Bizerte;Zaghouan/Bizerte/NO;23;1392.0;1503.0;1211.0;863.0;202.1;105.09;0;1354.0;1293.0;0.0281;0.0766;109.1;91.88;-0.0368;0.1438;6.25;9.1;6.0;568278;1;1;marche_estime;;;;
2021-10-01;2021;4;Bizerte;Zaghouan/Bizerte/NO;23;1388.0;1499.0;1208.0;861.0;209.0;108.68;0;1392.0;1311.0;-0.0029;0.0587;105.09;95.63;0.0342;0.1365;6.25;9.1;6.0;568278;1;1;marche_estime;;;;
2022-01-01;2022;1;Bizerte;Zaghouan/Bizerte/NO;23;1392.0;1503.0;1211.0;863.0;216.94444444444446;112.81111111111112;1;1388.0;1326.0;0.0029;0.0498;108.68;102.34;0.038;0.1023;7.25;14.3;8.3;568278;1;1;marche_estime;;;;
2022-04-01;2022;2;Bizerte;Zaghouan/Bizerte/NO;23;1419.0;1533.0;1235.0;880.0;224.88888888888889;116.94222222222223;1;1392.0;1354.0;0.0194;0.048;112.81111111111112;109.1;0.0366;0.0719;7.25;14.3;8.3;568278;1;1;marche_estime;;;;
2022-07-01;2022;3;Bizerte;Zaghouan/Bizerte/NO;23;1460.0;1577.0;1270.0;905.0;232.83333333333334;121.07333333333334;1;1419.0;1392.0;0.0289;0.0489;116.94222222222223;105.09;0.0353;0.1521;7.25;14.3;8.3;568278;1;1;marche_estime;;;;
2022-10-01;2022;4;Bizerte;Zaghouan/Bizerte/NO;23;1458.0;1575.0;1268.0;904.0;240.77777777777777;125.20444444444445;1;1460.0;1388.0;-0.0014;0.0504;121.07333333333334;108.68;0.0341;0.152;7.25;14.3;8.3;568278;1;1;marche_estime;;;;
2023-01-01;2023;1;Bizerte;Zaghouan/Bizerte/NO;23;1489.0;1608.0;1295.0;923.0;248.72222222222223;129.33555555555557;1;1458.0;1392.0;0.0213;0.0697;125.20444444444445;112.81111111111112;0.033;0.1465;8.0;11.2;9.3;568278;1;1;marche_estime;;;;
2023-04-01;2023;2;Bizerte;Zaghouan/Bizerte/NO;23;1516.0;1637.0;1319.0;940.0;256.6666666666667;133.46666666666667;1;1489.0;1419.0;0.0181;0.0684;129.33555555555557;116.94222222222223;0.0319;0.1413;8.0;11.2;9.3;568278;1;1;marche_estime;;;;
2023-07-01;2023;3;Bizerte;Zaghouan/Bizerte/NO;23;1524.0;1646.0;1326.0;945.0;264.6111111111111;137.5977777777778;1;1516.0;1460.0;0.0053;0.0438;133.46666666666667;121.07333333333334;0.031;0.1365;8.0;11.2;9.3;568278;1;1;marche_estime;;;;
2023-10-01;2023;4;Bizerte;Zaghouan/Bizerte/NO;23;1555.0;1679.0;1353.0;964.0;272.55555555555554;141.7288888888889;1;1524.0;1458.0;0.0203;0.0665;137.5977777777778;125.20444444444445;0.03;0.132;8.0;11.2;9.3;568278;1;1;marche_estime;;;;
2024-01-01;2024;1;Bizerte;Zaghouan/Bizerte/NO;23;1548.0;1672.0;1347.0;960.0;280.5;145.86;0;1555.0;1489.0;-0.0045;0.0396;141.7288888888889;129.33555555555557;0.0291;0.1278;7.5;8.1;7.0;568278;1;1;marche_estime;;;;
2024-04-01;2024;2;Bizerte;Zaghouan/Bizerte/NO;23;1611.0;1740.0;1402.0;999.0;287.3;149.4;0;1548.0;1516.0;0.0407;0.0627;145.86;133.46666666666667;0.0243;0.1194;7.5;8.1;7.0;568278;1;1;marche_estime;;;;
2024-07-01;2024;3;Bizerte;Zaghouan/Bizerte/NO;23;1580.0;1706.0;1375.0;980.0;293.1;152.41;0;1611.0;1524.0;-0.0192;0.0367;149.4;137.5977777777778;0.0201;0.1076;7.5;8.1;7.0;568278;1;1;marche_estime;;;;
2024-10-01;2024;4;Bizerte;Zaghouan/Bizerte/NO;23;1615.0;1744.0;1405.0;1001.0;299.8;155.9;0;1580.0;1555.0;0.0222;0.0386;152.41;141.7288888888889;0.0229;0.1;7.5;8.1;7.0;568278;1;1;marche_estime;;;;
2025-01-01;2025;1;Bizerte;Zaghouan/Bizerte/NO;23;1613.0;1742.0;1403.0;1000.0;308.2;160.26;0;1615.0;1548.0;-0.0012;0.042;155.9;145.86;0.028;0.0987;7.0;6.5;5.8;568278;1;1;marche_estime;;;;
2025-04-01;2025;2;Bizerte;Zaghouan/Bizerte/NO;23;1660.0;1793.0;1444.0;1029.0;315.0;163.8;0;1613.0;1611.0;0.0291;0.0304;160.26;149.4;0.0221;0.0964;7.0;6.5;5.8;568278;1;1;marche_estime;;;;
2025-07-01;2025;3;Bizerte;Zaghouan/Bizerte/NO;23;;;;;243.33333333333331;163.8;0;1660.0;1580.0;;;163.8;152.41;0.0;0.0747;;;;568278;1;1;;;;;
2025-10-01;2025;4;Bizerte;Zaghouan/Bizerte/NO;23;;;;;171.66666666666666;163.8;0;;1615.0;;;163.8;155.9;0.0;0.0507;;;;568278;1;1;;;;;
2015-01-01;2015;1;Béja;Zaghouan/Bizerte/NO;31;539.0;582.0;469.0;334.0;100.0;52.0;0;;;;;;;;;4.25;3.2;4.9;303276;0;0;marche_estime;;;;
2015-04-01;2015;2;Béja;Zaghouan/Bizerte/NO;31;552.0;596.0;480.0;342.0;103.2;53.66;0;539.0;;0.0241;;52.0;;0.0319;;4.25;3.2;4.9;303276;0;0;marche_estime;;;;
2015-07-01;2015;3;Béja;Zaghouan/Bizerte/NO;31;561.0;606.0;488.0;348.0;105.1;54.65;0;552.0;;0.0163;;53.66;;0.0184;;4.25;3.2;4.9;303276;0;0;marche_estime;;;;
2015-10-01;2015;4;Béja;Zaghouan/Bizerte/NO;31;558.0;603.0;485.0;346.0;107.8;56.06;0;561.0;;-0.0053;;54.65;;0.0258;;4.25;3.2;4.9;303276;0;0;marche_estime;;;;
2016-01-01;2016;1;Béja;Zaghouan/Bizerte/NO;31;566.0;611.0;492.0;351.0;109.4;56.89;0;558.0;539.0;0.0143;0.0501;56.06;52.0;0.0148;0.094;4.25;3.8;3.7;303276;0;0;marche_estime;;;;
2016-04-01;2016;2;Béja;Zaghouan/Bizerte/NO;31;582.0;629.0;506.0;361.0;112.6;58.55;0;566.0;552.0;0.0283;0.0543;56.89;53.66;0.0292;0.0911;4.25;3.8;3.7;303276;0;0;marche_estime;;;;
2016-07-01;2016;3;Béja;Zaghouan/Bizerte/NO;31;580.0;626.0;505.0;360.0;114.3;59.44;0;582.0;561.0;-0.0034;0.0339;58.55;54.65;0.0152;0.0876;4.25;3.8;3.7;303276;0;0;marche_estime;;;;
2016-10-01;2016;4;Béja;Zaghouan/Bizerte/NO;31;606.0;654.0;527.0;376.0;116.9;60.79;0;580.0;558.0;0.0448;0.086;59.44;56.06;0.0227;0.0844;4.25;3.8;3.7;303276;0;0;marche_estime;;;;
2017-01-01;2017;1;Béja;Zaghouan/Bizerte/NO;31;600.0;648.0;522.0;372.0;118.7;61.72;0;606.0;566.0;-0.0099;0.0601;60.79;56.89;0.0153;0.0849;5.0;5.1;5.3;303276;0;0;marche_estime;;;;
2017-04-01;2017;2;Béja;Zaghouan/Bizerte/NO;31;614.0;663.0;534.0;381.0;121.5;63.18;0;600.0;582.0;0.0233;0.055;61.72;58.55;0.0237;0.0791;5.0;5.1;5.3;303276;0;0;marche_estime;;;;
2017-07-01;2017;3;Béja;Zaghouan/Bizerte/NO;31;627.0;677.0;545.0;389.0;124.1;64.53;0;614.0;580.0;0.0212;0.081;63.18;59.44;0.0214;0.0856;5.0;5.1;5.3;303276;0;0;marche_estime;;;;
2017-10-01;2017;4;Béja;Zaghouan/Bizerte/NO;31;630.0;680.0;548.0;391.0;127.3;66.2;0;627.0;606.0;0.0048;0.0396;64.53;60.79;0.0259;0.089;5.0;5.1;5.3;303276;0;0;marche_estime;;;;
2018-01-01;2018;1;Béja;Zaghouan/Bizerte/NO;31;631.0;681.0;549.0;391.0;130.2;67.7;0;630.0;600.0;0.0016;0.0517;66.2;61.72;0.0227;0.0969;6.75;7.2;7.3;303276;0;0;marche_estime;;;;
2018-04-01;2018;2;Béja;Zaghouan/Bizerte/NO;31;642.0;693.0;559.0;398.0;138.7;72.12;0;631.0;614.0;0.0174;0.0456;67.7;63.18;0.0653;0.1415;6.75;7.2;7.3;303276;0;0;marche_estime;;;;
2018-07-01;2018;3;Béja;Zaghouan/Bizerte/NO;31;649.0;701.0;565.0;402.0;141.9;73.79;0;642.0;627.0;0.0109;0.0351;72.12;64.53;0.0232;0.1435;6.75;7.2;7.3;303276;0;0;marche_estime;;;;
2018-10-01;2018;4;Béja;Zaghouan/Bizerte/NO;31;665.0;718.0;579.0;412.0;145.6;75.71;0;649.0;630.0;0.0247;0.0556;73.79;66.2;0.026;0.1437;6.75;7.2;7.3;303276;0;0;marche_estime;;;;
2019-01-01;2019;1;Béja;Zaghouan/Bizerte/NO;31;677.0;731.0;589.0;420.0;148.4;77.17;0;665.0;631.0;0.018;0.0729;75.71;67.7;0.0193;0.1399;7.75;6.4;6.7;303276;0;0;marche_estime;;;;
2019-04-01;2019;2;Béja;Zaghouan/Bizerte/NO;31;676.0;730.0;588.0;419.0;156.4;81.33;0;677.0;642.0;-0.0015;0.053;77.17;72.12;0.0539;0.1277;7.75;6.4;6.7;303276;0;0;marche_estime;;;;
2019-07-01;2019;3;Béja;Zaghouan/Bizerte/NO;31;697.0;753.0;606.0;432.0;159.8;83.1;0;676.0;649.0;0.0311;0.074;81.33;73.79;0.0218;0.1262;7.75;6.4;6.7;303276;0;0;marche_estime;;;;
2019-10-01;2019;4;Béja;Zaghouan/Bizerte/NO;31;690.0;745.0;600.0;428.0;162.1;84.29;0;697.0;665.0;-0.01;0.0376;83.1;75.71;0.0143;0.1133;7.75;6.4;6.7;303276;0;0;marche_estime;;;;
2020-01-01;2020;1;Béja;Zaghouan/Bizerte/NO;31;706.0;762.0;614.0;438.0;164.7;85.64;0;690.0;677.0;0.0232;0.0428;84.29;77.17;0.016;0.1098;6.25;5.8;5.6;303276;0;0;marche_estime;;;;
2020-04-01;2020;2;Béja;Zaghouan/Bizerte/NO;31;707.0;764.0;615.0;438.0;166.7;86.68;0;706.0;676.0;0.0014;0.0459;85.64;81.33;0.0121;0.0658;6.25;5.8;5.6;303276;0;0;marche_estime;;;;
2020-07-01;2020;3;Béja;Zaghouan/Bizerte/NO;31;721.0;779.0;627.0;447.0;176.7;91.88;0;707.0;697.0;0.0198;0.0344;86.68;83.1;0.06;0.1057;6.25;5.8;5.6;303276;0;0;marche_estime;;;;
2020-10-01;2020;4;Béja;Zaghouan/Bizerte/NO;31;742.0;801.0;646.0;460.0;183.9;95.63;0;721.0;690.0;0.0291;0.0754;91.88;84.29;0.0408;0.1345;6.25;5.8;5.6;303276;0;0;marche_estime;;;;
2021-01-01;2021;1;Béja;Zaghouan/Bizerte/NO;31;740.0;799.0;644.0;459.0;196.8;102.34;0;742.0;706.0;-0.0027;0.0482;95.63;85.64;0.0702;0.195;6.25;9.1;6.0;303276;0;0;marche_estime;;;;
2021-04-01;2021;2;Béja;Zaghouan/Bizerte/NO;31;757.0;818.0;659.0;469.0;209.8;109.1;0;740.0;707.0;0.023;0.0707;102.34;86.68;0.0661;0.2587;6.25;9.1;6.0;303276;0;0;marche_estime;;;;
2021-07-01;2021;3;Béja;Zaghouan/Bizerte/NO;31;776.0;838.0;675.0;481.0;202.1;105.09;0;757.0;721.0;0.0251;0.0763;109.1;91.88;-0.0368;0.1438;6.25;9.1;6.0;303276;0;0;marche_estime;;;;
2021-10-01;2021;4;Béja;Zaghouan/Bizerte/NO;31;766.0;827.0;666.0;475.0;209.0;108.68;0;776.0;742.0;-0.0129;0.0323;105.09;95.63;0.0342;0.1365;6.25;9.1;6.0;303276;0;0;marche_estime;;;;
2022-01-01;2022;1;Béja;Zaghouan/Bizerte/NO;31;785.0;848.0;683.0;487.0;216.94444444444446;112.81111111111112;1;766.0;740.0;0.0248;0.0608;108.68;102.34;0.038;0.1023;7.25;14.3;8.3;303276;0;0;marche_estime;;;;
2022-04-01;2022;2;Béja;Zaghouan/Bizerte/NO;31;802.0;866.0;698.0;497.0;224.88888888888889;116.94222222222223;1;785.0;757.0;0.0217;0.0594;112.81111111111112;109.1;0.0366;0.0719;7.25;14.3;8.3;303276;0;0;marche_estime;;;;
2022-07-01;2022;3;Béja;Zaghouan/Bizerte/NO;31;822.0;888.0;715.0;510.0;232.83333333333334;121.07333333333334;1;802.0;776.0;0.0249;0.0593;116.94222222222223;105.09;0.0353;0.1521;7.25;14.3;8.3;303276;0;0;marche_estime;;;;
2022-10-01;2022;4;Béja;Zaghouan/Bizerte/NO;31;811.0;876.0;706.0;503.0;240.77777777777777;125.20444444444445;1;822.0;766.0;-0.0134;0.0587;121.07333333333334;108.68;0.0341;0.152;7.25;14.3;8.3;303276;0;0;marche_estime;;;;
2023-01-01;2023;1;Béja;Zaghouan/Bizerte/NO;31;836.0;903.0;727.0;518.0;248.72222222222223;129.33555555555557;1;811.0;785.0;0.0308;0.065;125.20444444444445;112.81111111111112;0.033;0.1465;8.0;11.2;9.3;303276;0;0;marche_estime;;;;
2023-04-01;2023;2;Béja;Zaghouan/Bizerte/NO;31;833.0;900.0;725.0;516.0;256.6666666666667;133.46666666666667;1;836.0;802.0;-0.0036;0.0387;129.33555555555557;116.94222222222223;0.0319;0.1413;8.0;11.2;9.3;303276;0;0;marche_estime;;;;
2023-07-01;2023;3;Béja;Zaghouan/Bizerte/NO;31;854.0;922.0;743.0;529.0;264.6111111111111;137.5977777777778;1;833.0;822.0;0.0252;0.0389;133.46666666666667;121.07333333333334;0.031;0.1365;8.0;11.2;9.3;303276;0;0;marche_estime;;;;
2023-10-01;2023;4;Béja;Zaghouan/Bizerte/NO;31;869.0;939.0;756.0;539.0;272.55555555555554;141.7288888888889;1;854.0;811.0;0.0176;0.0715;137.5977777777778;125.20444444444445;0.03;0.132;8.0;11.2;9.3;303276;0;0;marche_estime;;;;
2024-01-01;2024;1;Béja;Zaghouan/Bizerte/NO;31;872.0;942.0;759.0;541.0;280.5;145.86;0;869.0;836.0;0.0035;0.0431;141.7288888888889;129.33555555555557;0.0291;0.1278;7.5;8.1;7.0;303276;0;0;marche_estime;;;;
2024-04-01;2024;2;Béja;Zaghouan/Bizerte/NO;31;907.0;980.0;789.0;562.0;287.3;149.4;0;872.0;833.0;0.0401;0.0888;145.86;133.46666666666667;0.0243;0.1194;7.5;8.1;7.0;303276;0;0;marche_estime;;;;
2024-07-01;2024;3;Béja;Zaghouan/Bizerte/NO;31;893.0;964.0;777.0;554.0;293.1;152.41;0;907.0;854.0;-0.0154;0.0457;149.4;137.5977777777778;0.0201;0.1076;7.5;8.1;7.0;303276;0;0;marche_estime;;;;
2024-10-01;2024;4;Béja;Zaghouan/Bizerte/NO;31;916.0;989.0;797.0;568.0;299.8;155.9;0;893.0;869.0;0.0258;0.0541;152.41;141.7288888888889;0.0229;0.1;7.5;8.1;7.0;303276;0;0;marche_estime;;;;
2025-01-01;2025;1;Béja;Zaghouan/Bizerte/NO;31;914.0;987.0;795.0;567.0;308.2;160.26;0;916.0;872.0;-0.0022;0.0482;155.9;145.86;0.028;0.0987;7.0;6.5;5.8;303276;0;0;marche_estime;;;;
2025-04-01;2025;2;Béja;Zaghouan/Bizerte/NO;31;940.0;1015.0;818.0;583.0;315.0;163.8;0;914.0;907.0;0.0284;0.0364;160.26;149.4;0.0221;0.0964;7.0;6.5;5.8;303276;0;0;marche_estime;;;;
2025-07-01;2025;3;Béja;Zaghouan/Bizerte/NO;31;;;;;243.33333333333331;163.8;0;940.0;893.0;;;163.8;152.41;0.0;0.0747;;;;303276;0;0;;;;;
2025-10-01;2025;4;Béja;Zaghouan/Bizerte/NO;31;;;;;171.66666666666666;163.8;0;;916.0;;;163.8;155.9;0.0;0.0507;;;;303276;0;0;;;;;
2015-01-01;2015;1;Gabès;Sfax/Centre-Est/Sud;71;616.0;665.0;536.0;382.0;100.0;72.0;0;;;;;;;;;4.25;3.2;4.9;341879;1;0;marche_estime;;;;
2015-04-01;2015;2;Gabès;Sfax/Centre-Est/Sud;71;627.0;677.0;545.0;389.0;103.2;74.3;0;616.0;;0.0179;;72.0;;0.0319;;4.25;3.2;4.9;341879;1;0;marche_estime;;;;
2015-07-01;2015;3;Gabès;Sfax/Centre-Est/Sud;71;642.0;693.0;559.0;398.0;105.1;75.67;0;627.0;;0.0239;;74.3;;0.0184;;4.25;3.2;4.9;341879;1;0;marche_estime;;;;
2015-10-01;2015;4;Gabès;Sfax/Centre-Est/Sud;71;639.0;690.0;556.0;396.0;107.8;77.62;0;642.0;;-0.0047;;75.67;;0.0258;;4.25;3.2;4.9;341879;1;0;marche_estime;;;;
2016-01-01;2016;1;Gabès;Sfax/Centre-Est/Sud;71;657.0;710.0;572.0;407.0;109.4;78.77;0;639.0;616.0;0.0282;0.0666;77.62;72.0;0.0148;0.094;4.25;3.8;3.7;341879;1;0;marche_estime;;;;
2016-04-01;2016;2;Gabès;Sfax/Centre-Est/Sud;71;670.0;724.0;583.0;415.0;112.6;81.07;0;657.0;627.0;0.0198;0.0686;78.77;74.3;0.0292;0.0911;4.25;3.8;3.7;341879;1;0;marche_estime;;;;
2016-07-01;2016;3;Gabès;Sfax/Centre-Est/Sud;71;695.0;751.0;605.0;431.0;114.3;82.3;0;670.0;642.0;0.0373;0.0826;81.07;75.67;0.0152;0.0876;4.25;3.8;3.7;341879;1;0;marche_estime;;;;
2016-10-01;2016;4;Gabès;Sfax/Centre-Est/Sud;71;709.0;766.0;617.0;440.0;116.9;84.17;0;695.0;639.0;0.0201;0.1095;82.3;77.62;0.0227;0.0844;4.25;3.8;3.7;341879;1;0;marche_estime;;;;
2017-01-01;2017;1;Gabès;Sfax/Centre-Est/Sud;71;700.0;756.0;609.0;434.0;118.7;85.46;0;709.0;657.0;-0.0127;0.0654;84.17;78.77;0.0153;0.0849;5.0;5.1;5.3;341879;1;0;marche_estime;;;;
2017-04-01;2017;2;Gabès;Sfax/Centre-Est/Sud;71;717.0;774.0;624.0;445.0;121.5;87.48;0;700.0;670.0;0.0243;0.0701;85.46;81.07;0.0236;0.0791;5.0;5.1;5.3;341879;1;0;marche_estime;;;;
2017-07-01;2017;3;Gabès;Sfax/Centre-Est/Sud;71;719.0;777.0;626.0;446.0;124.1;89.35;0;717.0;695.0;0.0028;0.0345;87.48;82.3;0.0214;0.0857;5.0;5.1;5.3;341879;1;0;marche_estime;;;;
2017-10-01;2017;4;Gabès;Sfax/Centre-Est/Sud;71;729.0;787.0;634.0;452.0;127.3;91.66;0;719.0;709.0;0.0139;0.0282;89.35;84.17;0.0259;0.089;5.0;5.1;5.3;341879;1;0;marche_estime;;;;
2018-01-01;2018;1;Gabès;Sfax/Centre-Est/Sud;71;724.0;782.0;630.0;449.0;130.2;93.74;0;729.0;700.0;-0.0069;0.0343;91.66;85.46;0.0227;0.0969;6.75;7.2;7.3;341879;1;0;marche_estime;;;;
2018-04-01;2018;2;Gabès;Sfax/Centre-Est/Sud;71;758.0;819.0;659.0;470.0;138.7;99.86;0;724.0;717.0;0.047;0.0572;93.74;87.48;0.0653;0.1415;6.75;7.2;7.3;341879;1;0;marche_estime;;;;
2018-07-01;2018;3;Gabès;Sfax/Centre-Est/Sud;71;780.0;842.0;679.0;484.0;141.9;102.17;0;758.0;719.0;0.029;0.0848;99.86;89.35;0.0231;0.1435;6.75;7.2;7.3;341879;1;0;marche_estime;;;;
2018-10-01;2018;4;Gabès;Sfax/Centre-Est/Sud;71;772.0;834.0;672.0;479.0;145.6;104.83;0;780.0;729.0;-0.0103;0.059;102.17;91.66;0.026;0.1437;6.75;7.2;7.3;341879;1;0;marche_estime;;;;
2019-01-01;2019;1;Gabès;Sfax/Centre-Est/Sud;71;795.0;859.0;692.0;493.0;148.4;106.85;0;772.0;724.0;0.0298;0.0981;104.83;93.74;0.0193;0.1399;7.75;6.4;6.7;341879;1;0;marche_estime;;;;
2019-04-01;2019;2;Gabès;Sfax/Centre-Est/Sud;71;788.0;851.0;686.0;489.0;156.4;112.61;0;795.0;758.0;-0.0088;0.0396;106.85;99.86;0.0539;0.1277;7.75;6.4;6.7;341879;1;0;marche_estime;;;;
2019-07-01;2019;3;Gabès;Sfax/Centre-Est/Sud;71;816.0;881.0;710.0;506.0;159.8;115.06;0;788.0;780.0;0.0355;0.0462;112.61;102.17;0.0218;0.1262;7.75;6.4;6.7;341879;1;0;marche_estime;;;;
2019-10-01;2019;4;Gabès;Sfax/Centre-Est/Sud;71;842.0;909.0;733.0;522.0;162.1;116.71;0;816.0;772.0;0.0319;0.0907;115.06;104.83;0.0143;0.1133;7.75;6.4;6.7;341879;1;0;marche_estime;;;;
2020-01-01;2020;1;Gabès;Sfax/Centre-Est/Sud;71;834.0;901.0;726.0;517.0;164.7;118.58;0;842.0;795.0;-0.0095;0.0491;116.71;106.85;0.016;0.1098;6.25;5.8;5.6;341879;1;0;marche_estime;;;;
2020-04-01;2020;2;Gabès;Sfax/Centre-Est/Sud;71;842.0;909.0;733.0;522.0;166.7;120.02;0;834.0;788.0;0.0096;0.0685;118.58;112.61;0.0121;0.0658;6.25;5.8;5.6;341879;1;0;marche_estime;;;;
2020-07-01;2020;3;Gabès;Sfax/Centre-Est/Sud;71;873.0;943.0;760.0;541.0;176.7;127.22;0;842.0;816.0;0.0368;0.0699;120.02;115.06;0.06;0.1057;6.25;5.8;5.6;341879;1;0;marche_estime;;;;
2020-10-01;2020;4;Gabès;Sfax/Centre-Est/Sud;71;882.0;953.0;767.0;547.0;183.9;132.41;0;873.0;842.0;0.0103;0.0475;127.22;116.71;0.0408;0.1345;6.25;5.8;5.6;341879;1;0;marche_estime;;;;
2021-01-01;2021;1;Gabès;Sfax/Centre-Est/Sud;71;880.0;950.0;766.0;546.0;196.8;141.7;0;882.0;834.0;-0.0023;0.0552;132.41;118.58;0.0702;0.195;6.25;9.1;6.0;341879;1;0;marche_estime;;;;
2021-04-01;2021;2;Gabès;Sfax/Centre-Est/Sud;71;916.0;989.0;797.0;568.0;209.8;151.06;0;880.0;842.0;0.0409;0.0879;141.7;120.02;0.0661;0.2586;6.25;9.1;6.0;341879;1;0;marche_estime;;;;
2021-07-01;2021;3;Gabès;Sfax/Centre-Est/Sud;71;903.0;975.0;786.0;560.0;202.1;145.51;0;916.0;873.0;-0.0142;0.0344;151.06;127.22;-0.0367;0.1438;6.25;9.1;6.0;341879;1;0;marche_estime;;;;
2021-10-01;2021;4;Gabès;Sfax/Centre-Est/Sud;71;933.0;1008.0;812.0;578.0;209.0;150.48;0;903.0;882.0;0.0332;0.0578;145.51;132.41;0.0342;0.1365;6.25;9.1;6.0;341879;1;0;marche_estime;;;;
2022-01-01;2022;1;Gabès;Sfax/Centre-Est/Sud;71;950.0;1026.0;826.0;589.0;216.94444444444446;156.2;1;933.0;880.0;0.0182;0.0795;150.48;141.7;0.038;0.1023;7.25;14.3;8.3;341879;1;0;marche_estime;;;;
2022-04-01;2022;2;Gabès;Sfax/Centre-Est/Sud;71;966.0;1043.0;840.0;599.0;224.88888888888889;161.92;1;950.0;916.0;0.0168;0.0546;156.2;151.06;0.0366;0.0719;7.25;14.3;8.3;341879;1;0;marche_estime;;;;
2022-07-01;2022;3;Gabès;Sfax/Centre-Est/Sud;71;987.0;1066.0;859.0;612.0;232.83333333333334;167.64;1;966.0;903.0;0.0217;0.093;161.92;145.51;0.0353;0.1521;7.25;14.3;8.3;341879;1;0;marche_estime;;;;
2022-10-01;2022;4;Gabès;Sfax/Centre-Est/Sud;71;995.0;1075.0;866.0;617.0;240.77777777777777;173.36;1;987.0;933.0;0.0081;0.0665;167.64;150.48;0.0341;0.152;7.25;14.3;8.3;341879;1;0;marche_estime;;;;
2023-01-01;2023;1;Gabès;Sfax/Centre-Est/Sud;71;1011.0;1092.0;880.0;627.0;248.72222222222223;179.08;1;995.0;950.0;0.0161;0.0642;173.36;156.2;0.033;0.1465;8.0;11.2;9.3;341879;1;0;marche_estime;;;;
2023-04-01;2023;2;Gabès;Sfax/Centre-Est/Sud;71;1015.0;1096.0;883.0;629.0;256.6666666666667;184.8;1;1011.0;966.0;0.004;0.0507;179.08;161.92;0.0319;0.1413;8.0;11.2;9.3;341879;1;0;marche_estime;;;;
2023-07-01;2023;3;Gabès;Sfax/Centre-Est/Sud;71;1020.0;1102.0;887.0;632.0;264.6111111111111;190.52;1;1015.0;987.0;0.0049;0.0334;184.8;167.64;0.031;0.1365;8.0;11.2;9.3;341879;1;0;marche_estime;;;;
